.gitignore | ProdRef: False | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260711_005035.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260711_005242.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260711_005242.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260711_005359.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260711_005359.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260711_005707.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260711_005707.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260711_005833.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260711_005833.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260711_011436.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260711_011436.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_230017.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_230017.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_230034.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_230034.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_230411.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_230411.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_231117.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_231117.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_232503.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_232503.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_232634.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_232634.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_233049.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_233049.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_233200.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_233200.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_233321.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_233321.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_233440.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_233440.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_233607.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_233607.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_233652.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_233652.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_234016.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_234016.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_234113.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_234113.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_235029.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_235029.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_235215.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260713_235215.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260714_000515.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260714_000515.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260714_113148.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260714_113148.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260714_114222.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260714_114222.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260714_115507.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260714_115507.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260714_120427.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260714_120427.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260714_120440.html | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\data_quality_report_20260714_120440.json | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\reports\kpi_test\kpi_results.csv | ProdRef: True | TestRef: False | By: 2
.kilo\worktrees\axiomatic-amount\reports\kpi_test\kpi_results.json | ProdRef: True | TestRef: False | By: 2
.kilo\worktrees\axiomatic-amount\requirements-dashboard.txt | ProdRef: False | TestRef: False | By: 11
.kilo\worktrees\axiomatic-amount\run_etl.py | ProdRef: True | TestRef: False | By: 17
.kilo\worktrees\axiomatic-amount\src\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\alerts\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\alerts\alerts.py | ProdRef: False | TestRef: False | By: 3
.kilo\worktrees\axiomatic-amount\src\alerts\notification.py | ProdRef: False | TestRef: False | By: 3
.kilo\worktrees\axiomatic-amount\src\alerts\rules.py | ProdRef: True | TestRef: True | By: 25
.kilo\worktrees\axiomatic-amount\src\alerts\watchlist.py | ProdRef: False | TestRef: False | By: 3
.kilo\worktrees\axiomatic-amount\src\analytics\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\analytics\cagr.py | ProdRef: True | TestRef: True | By: 11
.kilo\worktrees\axiomatic-amount\src\analytics\cashflow.py | ProdRef: True | TestRef: True | By: 24
.kilo\worktrees\axiomatic-amount\src\analytics\cashflow_kpis.py | ProdRef: True | TestRef: False | By: 14
.kilo\worktrees\axiomatic-amount\src\analytics\efficiency.py | ProdRef: True | TestRef: True | By: 11
.kilo\worktrees\axiomatic-amount\src\analytics\growth.py | ProdRef: True | TestRef: False | By: 9
.kilo\worktrees\axiomatic-amount\src\analytics\leverage.py | ProdRef: True | TestRef: True | By: 11
.kilo\worktrees\axiomatic-amount\src\analytics\liquidity.py | ProdRef: True | TestRef: False | By: 9
.kilo\worktrees\axiomatic-amount\src\analytics\peer.py | ProdRef: True | TestRef: True | By: 11
.kilo\worktrees\axiomatic-amount\src\analytics\peer_report.py | ProdRef: True | TestRef: True | By: 5
.kilo\worktrees\axiomatic-amount\src\analytics\profitability.py | ProdRef: True | TestRef: True | By: 11
.kilo\worktrees\axiomatic-amount\src\analytics\radar.py | ProdRef: True | TestRef: True | By: 11
.kilo\worktrees\axiomatic-amount\src\analytics\ratio_engine.py | ProdRef: True | TestRef: True | By: 8
.kilo\worktrees\axiomatic-amount\src\analytics\ratios.py | ProdRef: True | TestRef: False | By: 1
.kilo\worktrees\axiomatic-amount\src\analytics\sector.py | ProdRef: False | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\src\analytics\statistics.py | ProdRef: True | TestRef: False | By: 1
.kilo\worktrees\axiomatic-amount\src\analytics\trends.py | ProdRef: False | TestRef: True | By: 14
.kilo\worktrees\axiomatic-amount\src\analytics\valuation.py | ProdRef: True | TestRef: False | By: 16
.kilo\worktrees\axiomatic-amount\src\config\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\config\column_mappings.py | ProdRef: True | TestRef: False | By: 4
.kilo\worktrees\axiomatic-amount\src\config\constants.py | ProdRef: True | TestRef: False | By: 17
.kilo\worktrees\axiomatic-amount\src\config\logging_config.py | ProdRef: True | TestRef: False | By: 7
.kilo\worktrees\axiomatic-amount\src\config\settings.py | ProdRef: True | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\src\dashboard\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\dashboard\app.py | ProdRef: True | TestRef: True | By: 34
.kilo\worktrees\axiomatic-amount\src\dashboard\components\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\dashboard\components\cards.py | ProdRef: False | TestRef: False | By: 1
.kilo\worktrees\axiomatic-amount\src\dashboard\components\charts.py | ProdRef: False | TestRef: False | By: 1
.kilo\worktrees\axiomatic-amount\src\dashboard\components\filters.py | ProdRef: True | TestRef: False | By: 10
.kilo\worktrees\axiomatic-amount\src\dashboard\components\sidebar.py | ProdRef: False | TestRef: False | By: 1
.kilo\worktrees\axiomatic-amount\src\dashboard\components\tables.py | ProdRef: False | TestRef: False | By: 1
.kilo\worktrees\axiomatic-amount\src\dashboard\pages\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\dashboard\utils.py | ProdRef: False | TestRef: False | By: 3
.kilo\worktrees\axiomatic-amount\src\dashboard\utils\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\dashboard\utils\db.py | ProdRef: False | TestRef: False | By: 18
.kilo\worktrees\axiomatic-amount\src\database\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\database\connection.py | ProdRef: True | TestRef: False | By: 14
.kilo\worktrees\axiomatic-amount\src\database\models.py | ProdRef: False | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\src\database\schema.py | ProdRef: True | TestRef: False | By: 11
.kilo\worktrees\axiomatic-amount\src\database\seed.py | ProdRef: False | TestRef: False | By: 3
.kilo\worktrees\axiomatic-amount\src\etl\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\etl\data_quality.py | ProdRef: True | TestRef: False | By: 6
.kilo\worktrees\axiomatic-amount\src\etl\extract.py | ProdRef: True | TestRef: False | By: 6
.kilo\worktrees\axiomatic-amount\src\etl\load.py | ProdRef: True | TestRef: True | By: 9
.kilo\worktrees\axiomatic-amount\src\etl\normalizer.py | ProdRef: True | TestRef: False | By: 6
.kilo\worktrees\axiomatic-amount\src\etl\pipeline.py | ProdRef: True | TestRef: False | By: 6
.kilo\worktrees\axiomatic-amount\src\etl\transform.py | ProdRef: True | TestRef: False | By: 6
.kilo\worktrees\axiomatic-amount\src\etl\validator.py | ProdRef: True | TestRef: False | By: 10
.kilo\worktrees\axiomatic-amount\src\health_score\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\health_score\constants.py | ProdRef: True | TestRef: False | By: 17
.kilo\worktrees\axiomatic-amount\src\health_score\engine.py | ProdRef: True | TestRef: True | By: 27
.kilo\worktrees\axiomatic-amount\src\health_score\explanation.py | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\src\health_score\grading.py | ProdRef: False | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\src\health_score\rules.py | ProdRef: True | TestRef: True | By: 25
.kilo\worktrees\axiomatic-amount\src\health_score\scoring.py | ProdRef: False | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\src\kpi_engine\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\kpi_engine\calculator.py | ProdRef: True | TestRef: False | By: 8
.kilo\worktrees\axiomatic-amount\src\kpi_engine\cashflow.py | ProdRef: True | TestRef: True | By: 23
.kilo\worktrees\axiomatic-amount\src\kpi_engine\efficiency.py | ProdRef: True | TestRef: True | By: 10
.kilo\worktrees\axiomatic-amount\src\kpi_engine\formatter.py | ProdRef: True | TestRef: False | By: 8
.kilo\worktrees\axiomatic-amount\src\kpi_engine\growth.py | ProdRef: True | TestRef: False | By: 8
.kilo\worktrees\axiomatic-amount\src\kpi_engine\leverage.py | ProdRef: True | TestRef: True | By: 10
.kilo\worktrees\axiomatic-amount\src\kpi_engine\liquidity.py | ProdRef: True | TestRef: False | By: 8
.kilo\worktrees\axiomatic-amount\src\kpi_engine\profitability.py | ProdRef: True | TestRef: True | By: 10
.kilo\worktrees\axiomatic-amount\src\kpi_engine\validator.py | ProdRef: True | TestRef: False | By: 10
.kilo\worktrees\axiomatic-amount\src\kpi_engine\valuation.py | ProdRef: True | TestRef: False | By: 16
.kilo\worktrees\axiomatic-amount\src\module3_cashflow_intelligence.py | ProdRef: True | TestRef: False | By: 2
.kilo\worktrees\axiomatic-amount\src\module3_cashflow_intelligence_clean.py | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\src\module3_cashflow_intelligence_debug.py | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\src\module3_cashflow_intelligence_final.py | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\src\module3_cashflow_intelligence_final.py.bak | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\src\module3_cashflow_intelligence_fixed.py | ProdRef: True | TestRef: False | By: 2
.kilo\worktrees\axiomatic-amount\src\module3_cashflow_intelligence_workaround.py | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\src\module3_cashflow_intelligence_workaround_fixed.py | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\src\nlp\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\nlp\con_rules.py | ProdRef: True | TestRef: True | By: 9
.kilo\worktrees\axiomatic-amount\src\nlp\parser.py | ProdRef: True | TestRef: True | By: 17
.kilo\worktrees\axiomatic-amount\src\nlp\pro_rules.py | ProdRef: True | TestRef: True | By: 13
.kilo\worktrees\axiomatic-amount\src\nlp\pros_cons_generator.py | ProdRef: True | TestRef: True | By: 23
.kilo\worktrees\axiomatic-amount\src\peer_analysis\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\peer_analysis\benchmarking.py | ProdRef: False | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\src\peer_analysis\comparison.py | ProdRef: False | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\src\peer_analysis\percentile.py | ProdRef: False | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\src\peer_analysis\radar.py | ProdRef: True | TestRef: True | By: 12
.kilo\worktrees\axiomatic-amount\src\reports\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\reports\company_report.py | ProdRef: False | TestRef: False | By: 3
.kilo\worktrees\axiomatic-amount\src\reports\excel_export.py | ProdRef: False | TestRef: False | By: 3
.kilo\worktrees\axiomatic-amount\src\reports\pdf_export.py | ProdRef: False | TestRef: False | By: 3
.kilo\worktrees\axiomatic-amount\src\reports\sector_report.py | ProdRef: True | TestRef: True | By: 9
.kilo\worktrees\axiomatic-amount\src\reports\templates.py | ProdRef: True | TestRef: False | By: 4
.kilo\worktrees\axiomatic-amount\src\screener\README.md | ProdRef: True | TestRef: False | By: 22
.kilo\worktrees\axiomatic-amount\src\screener\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\screener\constants.py | ProdRef: True | TestRef: False | By: 17
.kilo\worktrees\axiomatic-amount\src\screener\engine.py | ProdRef: True | TestRef: True | By: 27
.kilo\worktrees\axiomatic-amount\src\screener\exporter.py | ProdRef: True | TestRef: False | By: 8
.kilo\worktrees\axiomatic-amount\src\screener\filters.py | ProdRef: True | TestRef: False | By: 9
.kilo\worktrees\axiomatic-amount\src\screener\presets.py | ProdRef: True | TestRef: False | By: 8
.kilo\worktrees\axiomatic-amount\src\screener\ranking.py | ProdRef: False | TestRef: False | By: 4
.kilo\worktrees\axiomatic-amount\src\screener\screener.py | ProdRef: True | TestRef: True | By: 22
.kilo\worktrees\axiomatic-amount\src\screener\templates.py | ProdRef: True | TestRef: False | By: 3
.kilo\worktrees\axiomatic-amount\src\sector_analysis\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\sector_analysis\comparison.py | ProdRef: False | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\src\sector_analysis\rankings.py | ProdRef: False | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\src\sector_analysis\sector_summary.py | ProdRef: False | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\src\sector_analysis\visualization.py | ProdRef: False | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\src\tests\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\tests\test_dashboard.py | ProdRef: False | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\src\tests\test_database.py | ProdRef: False | TestRef: False | By: 7
.kilo\worktrees\axiomatic-amount\src\tests\test_etl.py | ProdRef: False | TestRef: False | By: 7
.kilo\worktrees\axiomatic-amount\src\tests\test_etl_comprehensive.py | ProdRef: False | TestRef: True | By: 3
.kilo\worktrees\axiomatic-amount\src\tests\test_health_score.py | ProdRef: True | TestRef: True | By: 1
.kilo\worktrees\axiomatic-amount\src\tests\test_kpi.py | ProdRef: False | TestRef: False | By: 7
.kilo\worktrees\axiomatic-amount\src\tests\test_reports.py | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\src\utils\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\utils\cache.py | ProdRef: False | TestRef: False | By: 7
.kilo\worktrees\axiomatic-amount\src\utils\exceptions.py | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\src\utils\file_manager.py | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\src\utils\formatter.py | ProdRef: True | TestRef: False | By: 9
.kilo\worktrees\axiomatic-amount\src\utils\helpers.py | ProdRef: False | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\src\utils\logger.py | ProdRef: False | TestRef: False | By: 5
.kilo\worktrees\axiomatic-amount\src\utils\parser.py | ProdRef: True | TestRef: True | By: 18
.kilo\worktrees\axiomatic-amount\src\validation\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\validation\final_validation.py | ProdRef: True | TestRef: True | By: 8
.kilo\worktrees\axiomatic-amount\src\validation\report_generator.py | ProdRef: True | TestRef: False | By: 1
.kilo\worktrees\axiomatic-amount\src\visualization\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\src\visualization\bar.py | ProdRef: False | TestRef: False | By: 4
.kilo\worktrees\axiomatic-amount\src\visualization\gauges.py | ProdRef: False | TestRef: False | By: 3
.kilo\worktrees\axiomatic-amount\src\visualization\heatmap.py | ProdRef: False | TestRef: False | By: 3
.kilo\worktrees\axiomatic-amount\src\visualization\line.py | ProdRef: True | TestRef: False | By: 7
.kilo\worktrees\axiomatic-amount\src\visualization\radar.py | ProdRef: True | TestRef: True | By: 12
.kilo\worktrees\axiomatic-amount\src\visualization\treemap.py | ProdRef: False | TestRef: False | By: 3
.kilo\worktrees\axiomatic-amount\src\visualization\waterfall.py | ProdRef: False | TestRef: False | By: 3
.kilo\worktrees\axiomatic-amount\test_context.py | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\test_db.py | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\test_load_ratio.py | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\tests\analytics\test_peer.py | ProdRef: False | TestRef: True | By: 3
.kilo\worktrees\axiomatic-amount\tests\analytics\test_peer_report.py | ProdRef: False | TestRef: True | By: 3
.kilo\worktrees\axiomatic-amount\tests\analytics\test_radar.py | ProdRef: False | TestRef: True | By: 3
.kilo\worktrees\axiomatic-amount\tests\health_score\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\tests\health_score\test_health_score_engine.py | ProdRef: True | TestRef: True | By: 3
.kilo\worktrees\axiomatic-amount\tests\kpi\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\tests\kpi\test_cagr.py | ProdRef: False | TestRef: True | By: 1
.kilo\worktrees\axiomatic-amount\tests\kpi\test_cashflow.py | ProdRef: False | TestRef: True | By: 14
.kilo\worktrees\axiomatic-amount\tests\kpi\test_efficiency.py | ProdRef: False | TestRef: True | By: 1
.kilo\worktrees\axiomatic-amount\tests\kpi\test_leverage.py | ProdRef: False | TestRef: True | By: 1
.kilo\worktrees\axiomatic-amount\tests\kpi\test_profitability.py | ProdRef: False | TestRef: True | By: 1
.kilo\worktrees\axiomatic-amount\tests\nlp\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\tests\nlp\test_con_rules.py | ProdRef: False | TestRef: True | By: 3
.kilo\worktrees\axiomatic-amount\tests\nlp\test_module_2d_integration.py | ProdRef: False | TestRef: False | By: 0
.kilo\worktrees\axiomatic-amount\tests\nlp\test_parser.py | ProdRef: False | TestRef: True | By: 11
.kilo\worktrees\axiomatic-amount\tests\nlp\test_pro_rules.py | ProdRef: False | TestRef: True | By: 5
.kilo\worktrees\axiomatic-amount\tests\nlp\test_pros_cons_generator.py | ProdRef: False | TestRef: True | By: 5
.kilo\worktrees\axiomatic-amount\tests\pipeline\test_ratio_engine.py | ProdRef: False | TestRef: True | By: 1
.kilo\worktrees\axiomatic-amount\tests\screener\__init__.py | ProdRef: True | TestRef: True | By: 27
.kilo\worktrees\axiomatic-amount\tests\screener\test_screener_engine.py | ProdRef: True | TestRef: True | By: 3
.kilo\worktrees\axiomatic-amount\tests\test_peer_page_smoke.py | ProdRef: False | TestRef: False | By: 2
.kilo\worktrees\axiomatic-amount\tests\validation\__init__.py | ProdRef: True | TestRef: True | By: 28
.kilo\worktrees\axiomatic-amount\tests\validation\test_final_validation.py | ProdRef: False | TestRef: True | By: 3
.kilo\worktrees\axiomatic-amount\validate_con_rules.py | ProdRef: False | TestRef: False | By: 3
.kilo\worktrees\axiomatic-amount\validate_pro_rules.py | ProdRef: False | TestRef: False | By: 1
.kilo\worktrees\axiomatic-amount\verify_output.py | ProdRef: False | TestRef: False | By: 4
.pytest_cache\.gitignore | ProdRef: False | TestRef: False | By: 5
.pytest_cache\CACHEDIR.TAG | ProdRef: False | TestRef: False | By: 0
.pytest_cache\README.md | ProdRef: True | TestRef: False | By: 23
.pytest_cache\v\cache\lastfailed | ProdRef: False | TestRef: False | By: 0
.pytest_cache\v\cache\nodeids | ProdRef: False | TestRef: False | By: 0
.ruff_cache\.gitignore | ProdRef: False | TestRef: False | By: 5
.ruff_cache\0.16.3\12524383447538828509 | ProdRef: False | TestRef: False | By: 0
.ruff_cache\0.16.3\16232646791765828422 | ProdRef: False | TestRef: False | By: 0
.ruff_cache\0.16.3\3812698656869005463 | ProdRef: False | TestRef: False | By: 0
.ruff_cache\0.16.3\4471739385229697966 | ProdRef: False | TestRef: False | By: 0
.ruff_cache\0.16.3\5818014449878565710 | ProdRef: False | TestRef: False | By: 0
.ruff_cache\0.16.3\9271504501511830978 | ProdRef: False | TestRef: False | By: 0
.ruff_cache\CACHEDIR.TAG | ProdRef: False | TestRef: False | By: 0
60 | ProdRef: True | TestRef: True | By: 242
MODULE_1_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 2
MODULE_2D_COVERAGE_DIAGNOSTIC_SUMMARY.md | ProdRef: False | TestRef: False | By: 0
MODULE_2_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 3
MODULE_3_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 2
MODULE_3_PRODUCTION_READINESS_REPORT.md | ProdRef: False | TestRef: False | By: 2
MODULE_4A_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 0
MODULE_4B_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 0
MODULE_4C_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 0
MODULE_4D_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 0
MODULE_4_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 3
MODULE_5A_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 1
MODULE_5B_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 0
MODULE_5C_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 0
MODULE_5_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 4
MODULE_6A_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 1
MODULE_6B_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 1
MODULE_6C_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 1
MODULE_6D_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 1
MODULE_6E_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 1
MODULE_6F_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 1
MODULE_6G_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 1
MODULE_6H_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 1
MODULE_6I_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 2
MODULE_6J_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 1
MODULE_6J_SPEC_STATUS.md | ProdRef: False | TestRef: False | By: 2
MODULE_6_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 2
MODULE_6_PRODUCTION_READINESS_REPORT.md | ProdRef: False | TestRef: False | By: 7
MODULE_6_QA_REPORT.md | ProdRef: False | TestRef: False | By: 6
MODULE_7_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 1
MODULE_8_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 2
MODULE_9_COMPLETION_REPORT.md | ProdRef: False | TestRef: False | By: 2
